-4.066765551684448088e-02,-6.524483128714024804e-01
-9.432694272198727248e-03,-6.837430071189285474e-01
-1.644847157081418265e-01,-5.287462316820102926e-01
6.212599351086750543e-02,-7.552872747463375003e-01
-2.327950942226221231e-01,-4.604218079033916000e-01
4.207829523057804444e-02,-7.213607280594580562e-01
-6.088474301937324418e-02,-6.323476090487136769e-01
-4.854976516837770095e-01,-1.800977225749438304e-01
6.956693392276119825e-02,-7.627992862268977436e-01
-3.781955521586366498e-02,-6.502137687274850419e-01
-7.792905924967676867e-01,8.605825387856991249e-02
6.991501661382282240e-02,-7.631473254903624603e-01
-5.181665740185720237e-02,-6.414156949021150300e-01
3.913188944268136682e-02,-7.323642410433779393e-01
-4.498450601145681516e-01,-2.357488287456225295e-01
5.983396494985687708e-02,-7.530661869866606128e-01
-3.168358380068031499e-02,-6.548849237042702054e-01
-1.827767054698801186e-01,-5.104546504339717572e-01
-1.795638936814197839e-02,-6.082060865131282412e-01
-8.066108355618982761e-01,1.133835849655322470e-01
-3.087266097710068546e-01,-3.183271616229503831e-01
1.743788548582464459e-02,-7.098117092018989549e-01
-7.566712652503191361e-01,7.933258438361268094e-02
-7.028476660833939960e-01,9.615319790791998500e-03
-8.012022934201390445e-01,1.079700779506539421e-01
-1.027958261721119704e-01,-5.878959483554893062e-01
-3.464807522454003696e-01,-3.467516000587371194e-01
-7.249848499178170869e-01,3.261504653866154069e-02
5.058359263402872896e-02,-7.375191477357034842e-01
-8.005317943816698811e-01,1.073111285606457299e-01
7.478018445495360211e-02,-7.680122643827786977e-01
-3.176817593967534714e-02,-6.247249342994105614e-01
-3.623978939605355110e-01,-3.308344568320935042e-01
-2.296833806070108785e-02,-6.438780655007718678e-01
6.003782886801567464e-02,-7.459008422346256051e-01
-6.155080575773561602e-01,-7.771996904408984275e-02
6.696761042843085709e-02,-7.601999624493265273e-01
5.501656421143413800e-02,-7.398154434784443012e-01
-8.035396121585275386e-01,1.103333740404154328e-01
4.270668533820726198e-02,-6.525207301452149444e-01
-1.877511302644080393e-02,-6.744572392776966296e-01
7.412744561512818464e-02,-7.673597943486636375e-01
-7.312192626140784357e-01,4.278808139086176521e-02
7.638002127437415467e-02,-7.693874721241212855e-01
-4.527544897768914778e-01,-2.289782449455509683e-01
-7.952731169025167857e-01,1.098045969497591923e-01
-6.934243565368181095e-02,-6.238899166086433468e-01
2.618619819441314611e-02,-7.192492406019239670e-01
-3.668113735841941336e-01,-3.262596025885660111e-01
-5.779105489723201927e-01,-1.153218033055383174e-01
-4.462748263060800635e-02,-6.478426062340271185e-01
-5.550842177524237808e-01,-5.421600618453259468e-02
-6.751819793539948211e-01,-1.805036905897883237e-02
-1.099034233309447162e-01,-5.810690372460980413e-01
-6.595432850627762633e-01,2.234622011983100620e-03
7.528925959924048783e-03,-7.007612432939741565e-01
-6.448518431415647401e-01,1.840091852183767251e-02
-6.711927474205898747e-01,-2.203960464159693267e-02
6.065760784537033157e-02,-7.470741712120281264e-01
7.489364503543755047e-02,-7.672485339427090878e-01
-3.770423115259949887e-01,-2.781215746482114115e-01
3.467661084034917574e-02,-7.278854837151123025e-01
6.272424017474864666e-02,-7.559565924222776401e-01
6.515187341130429521e-02,-7.204815903989858494e-01
-1.999986343956294543e-01,-4.932337178595656013e-01
6.502980222943749444e-02,-7.483835598578074677e-01
-4.302533286396220680e-02,-6.502069661519218613e-01
-4.614238174074090648e-01,-2.271664390868347039e-01
2.478255677581836514e-02,-6.757347199613024102e-01
-9.437181331041899490e-02,-5.890959752825718487e-01
-3.794558740892017834e-03,-6.611471530750350212e-01
-1.402659892163153343e-01,-5.126106961377503435e-01
-7.832386661707154696e-01,9.000632356821958169e-02
-3.866432606852152065e-02,-6.168211351617632898e-01
7.616561055026493943e-02,-6.761032656369777571e-01
-2.885056889080790943e-01,-4.047266633429701943e-01
-7.307501955778015201e-01,3.777032872334806779e-02
-3.459336991724804578e-01,-3.130653362121975092e-01
-4.939372798763580485e-02,-6.438378751586071314e-01
-1.676125909314061246e-01,-5.256196478609003186e-01
5.749595287187897474e-02,-7.507280879202493651e-01
4.381337795413853264e-02,-7.370331851037109638e-01
4.341604262978476791e-02,-7.348884154309813788e-01
-7.948602718445808568e-01,1.016279950877110316e-01
-3.543571100315058842e-01,-3.388752422726316049e-01
6.995073012895974829e-02,-7.631792122896154940e-01
-6.965067228737986671e-01,3.275042335627253998e-03
7.570151671502006741e-02,-7.688959408680349217e-01
-7.898747845540220469e-01,9.772075185059003744e-02
-5.776867924869577564e-01,-1.139364854301713192e-01
-2.970147472569224512e-01,-3.582209535805692679e-01
4.086370101867325966e-02,-7.335095614898814453e-01
-1.063391713804712757e-01,-5.868863380623428050e-01
6.591843723126683541e-02,-7.586654330857121042e-01
-1.568031509787755906e-01,-4.647380897234463237e-01
-2.120346203652309913e-01,-4.811975329765548759e-01
-1.004214778278567921e-01,-5.737108411867118951e-01
1.214003961509085849e-02,-7.053722839533664857e-01
-5.136954262909136926e-01,-1.787233164757372483e-01
6.672381242095309917e-02,-7.599561647250889784e-01
-2.303209551901037877e-01,-4.422858287809720013e-01
5.484140701271067453e-03,-6.986084371560874473e-01
7.698135274959261309e-02,-7.700355524186913714e-01
-7.429638605266554174e-01,4.976141022030300398e-02
-4.102680344932359002e-01,-2.818585160480125973e-01
-3.878830347483258612e-02,-6.535297501860115599e-01
-4.410122479301268883e-01,-2.522201043635869389e-01
-7.931364095177499962e-01,9.990407411039348151e-02
-3.947062407809370788e-01,-2.980654017534097866e-01
2.275343874293395130e-02,-6.861615192607199987e-01
5.495265806890820004e-02,-7.481830056416920449e-01
-2.025589501501379730e-01,-4.823398495246124518e-01
6.046109701224450239e-02,-7.532730417115163224e-01
1.637512217128866965e-02,-7.096074744344813556e-01
6.820209187931064454e-02,-7.613976232487360551e-01
-1.219259217802007300e-01,-5.712382518936949261e-01
-2.051879087405600322e-02,-6.727135614246151363e-01
-7.229614387008485021e-01,2.973197591662835038e-02
-2.206230271068456705e-01,-4.726093251864300626e-01
-2.003610113836605811e-01,-4.924564927253168856e-01
-6.096966674261752317e-01,-1.746186575352826065e-02
-4.626211221270484786e-01,-2.303916322608886014e-01
-5.996785761759426681e-02,-6.332633917885820418e-01
-2.794230524322213749e-01,-4.089673504572208240e-01
-6.107378838621058126e-01,-8.053396628154829706e-02
6.761747409915047635e-02,-7.608498258834386352e-01
1.992563177275863406e-03,-6.952249153810949878e-01
9.980648303235795105e-02,-7.333116900057000676e-01
-6.417286022255164202e-02,-6.290577677495512443e-01
-7.572956504900848484e-01,6.406878084599465506e-02
-2.851197000803525339e-01,-4.081126459495336145e-01
-3.380409043163544736e-01,-3.551914479877827935e-01
-3.336486910975790532e-01,-3.595836609533354378e-01
4.458101060950681038e-04,-6.679153085470486140e-01
1.011856681296235960e-02,-7.033505586569976931e-01
-2.243659366794381604e-03,-6.909877856905349836e-01
-2.861672913129020834e-02,-6.474415461875446809e-01
-1.769583132587615459e-02,-6.740425826014052602e-01
-1.752780258456806683e-01,-4.972301288836602495e-01
-5.583644615737760608e-01,-1.348678884946762357e-01
-6.571353206010400738e-01,-2.598244460953313961e-02
-4.504225733778510765e-02,-6.481900737243129207e-01
-7.962435797595985854e-01,1.030477890869445634e-01
-2.135787004783279985e-01,-4.523414513543893567e-01
-4.406252418858439546e-01,-2.227937463016113062e-01
-2.780670973309268268e-02,-6.641224202478583916e-01
4.775642414172048822e-02,-7.397895541786874141e-01
7.761031522637029667e-02,-7.708396139683146853e-01
-2.179810840471640976e-03,-6.910525414633270636e-01
-1.868152373634328900e-01,-5.064171149407046268e-01
-6.493459062606166121e-01,-4.388016852999176987e-02
-4.600063557312071283e-01,-2.323086382063320188e-01
-2.828276279228352785e-01,-4.086834594013420419e-01
-7.945584230843676377e-01,1.013281062741030469e-01
2.594962427029173790e-02,-7.191392541227399349e-01
-6.121672794142180019e-02,-6.319871177412033081e-01
-2.815903223562563062e-01,-4.116420297951977614e-01
6.939677090003271154e-02,-7.616821392335465513e-01
-2.914575702595834650e-01,-4.015598421053407363e-01
-2.895898590856654797e-02,-6.642733662507394055e-01
-3.146452757642749787e-01,-3.785870765237978053e-01
-2.532427239570094746e-01,-4.382483861100913702e-01
-4.356726873083988094e-01,-2.575596436320960470e-01
-2.453660019925008040e-02,-6.415309457246641811e-01
-6.329451702853045036e-01,-6.025595663094462928e-02
7.352618708315372675e-02,-7.529305353326646300e-01
-3.026037478223114752e-01,-3.906286044143089109e-01
5.678664123069970815e-02,-7.499559971423934712e-01
-3.347096663170877062e-01,-3.531874822201572228e-01
-6.535891727339050439e-01,-3.964005588910790578e-02
2.684529826888265580e-02,-7.200672773019323181e-01
-3.465623560168306638e-01,-3.466699962873068253e-01
8.116737383944583328e-03,-6.920923270268913852e-01
-3.766840401558922968e-01,-3.165130695702024211e-01
2.485531032095311676e-02,-7.059547123418794534e-01
-3.725988178532653183e-01,-3.206335292980868612e-01
-6.034928561819757897e-02,-6.328830665217877183e-01
-7.897500194566832166e-01,9.651810972929653065e-02
-6.108029513954843503e-01,-8.180910125859097715e-02
-8.501369560288785099e-02,-6.001652977202274197e-01
-4.813297782043027828e-01,-2.114191475984389390e-01
-8.228256741039297051e-02,-6.105364981151719661e-01
-5.540719481776272826e-01,-1.351467547353412124e-01
-7.639691376246567911e-01,7.073678581717224301e-02
-8.033526730719504627e-01,1.101203644729665809e-01
3.182235355920381981e-03,-6.952369734547878544e-01
6.191979258782165374e-02,-7.551501790728383234e-01
5.184819532171813794e-03,-6.956629480422424905e-01
-7.777184514509962732e-01,8.916829717519403342e-02
8.819835679269272255e-02,-7.554397208619637594e-01
-3.475052601331474755e-01,-3.457270921709897915e-01
9.277761386670424493e-02,-7.399370574173225190e-01
-3.234917573926517353e-01,-3.689016782465541211e-01
-8.167608166884554599e-03,-6.850646611967888822e-01
-8.085192534969909417e-02,-5.374307459709543044e-01
-9.088856712600928978e-02,-5.989526736786321415e-01
-6.768548134547887063e-01,-1.637753881682435519e-02
2.331618059049783698e-02,-7.165484032120388314e-01
3.277355614007881890e-02,-6.744679291776657371e-01
-7.361694452006684042e-01,4.293758741067954521e-02
-1.306458464756743432e-03,-6.289551629274519051e-01
-3.148260239372635549e-02,-6.617335106308657178e-01
-1.091056191067442671e-01,-5.841267011816002608e-01
-4.882441609779307190e-01,-1.955341078258054366e-01
-1.757368748290727423e-02,-6.756586559363446653e-01
5.225494840438660304e-02,-7.454862532821122656e-01
-5.166089373127447093e-02,-6.415712008262280941e-01
-3.270165288092885536e-02,-6.284822074582722129e-01
1.411059458725838489e-02,-7.042200129687387067e-01
2.323445616758801346e-02,-7.158484230905948209e-01
-5.188658343104168846e-02,-6.413451621649103318e-01
-5.137562759767240195e-01,-1.766588093741933152e-01
-8.576865677961109657e-02,-6.074635177877996117e-01
-6.080822368512832643e-01,-8.501355458184456371e-02
-7.714869673505442282e-01,7.912382337895851325e-02
-4.091175505471322804e-02,-6.519786961728141206e-01
-4.065443486117108485e-01,-2.859253059821823539e-01
-5.045688189114254651e-01,-1.092003241709919026e-01
-4.259417784323732969e-01,-2.323815377359059187e-01
-4.454997173656115028e-01,-2.440197513007155705e-01
-6.788573829905978352e-01,3.359941187563708631e-02
-2.494257306965904364e-01,-4.437502936310299129e-01
-3.040745028438380793e-01,-3.819074063481928683e-01
-3.256159825485309134e-01,-3.631816246062645193e-01
3.412405942193486030e-02,-7.273413685654105398e-01
7.130802458047591497e-03,-6.972375171877749356e-01
-6.778169280893741044e-01,-1.540891704528957185e-02
-1.148385900406578841e-02,-6.666875078914843433e-01
-7.959520902806059839e-01,1.027197523917532385e-01
-1.957551006434097018e-01,-4.974771636787655993e-01
-1.611980881211457772e-01,-5.319290037608451760e-01
-8.207430432848161761e-03,-6.850249168602704497e-01
-2.406961797256634839e-02,-6.682440799521290886e-01
-5.124249601241992469e-02,-6.419615421969641078e-01
-4.121409310340551357e-01,-2.810914121347017902e-01
-3.394586753734812890e-02,-6.302890381888619498e-01
-1.761457275520571519e-01,-5.170599162565170381e-01
3.314912225319976979e-02,-7.263808691961464170e-01
-5.514493743663444469e-01,-1.140028772838085347e-01
-6.206786375190617711e-02,-5.344924884791414366e-01
-5.211457076957562995e-01,-1.710185561970019030e-01
1.200907819400737209e-02,-7.050072682179311379e-01
-7.940083668242035042e-01,1.011726188839546792e-01
-4.638046414935392270e-01,-2.043650064517903986e-01
-5.782474058679887285e-02,-6.351286882155111613e-01
-3.001598763931286329e-01,-3.930724757755898469e-01
2.504694550789948737e-02,-7.182792959893500306e-01
-9.378321879842058117e-02,-5.314153484080066381e-01
-2.848802574052506920e-01,-4.080561267939608605e-01
-5.755889047929646507e-02,-6.345188528608558531e-01
-4.671026842913325039e-01,-2.209511339394776286e-01
7.342119829864451885e-02,-7.666386510764233719e-01
2.879912380764815261e-02,-6.379596937584018912e-01
-7.600466947157134001e-01,8.884972271552604717e-02
-4.774240090457038121e-01,-2.112349610142485457e-01
-6.127800403869267942e-01,-8.045230987432372416e-02
1.756058603508697802e-02,-7.107929367545562371e-01
6.456619992933332330e-02,-7.385052514278565017e-01
-3.470220776789990635e-01,-3.462102746251379815e-01
-4.486082522213643564e-01,-2.338467821232632637e-01
-3.527133912608102495e-01,-3.033334047364095731e-01
7.544537871132911411e-02,-7.682477519098485086e-01
-5.772675014733961163e-01,-1.159453255308591224e-01
-1.891406505689625095e-01,-5.040522018521687020e-01
6.246192112187531897e-02,-7.556912968050248924e-01
-4.405437700853305216e-01,-2.513755371937222982e-01
-8.015866750587152811e-01,1.084559840683880783e-01
-2.919621606947937487e-01,-4.011117789568303671e-01
-3.589085826767535181e-02,-6.573410859730524081e-01
1.193779127510891103e-02,-7.000290030198907942e-01
-3.123154413290923359e-01,-3.808959938813136215e-01
-6.125966928490678143e-02,-6.319726830192291533e-01
7.148608378374077255e-02,-7.647184134420560442e-01
-7.950013966518263420e-01,1.017691372973323904e-01
5.490290307861317443e-02,-7.481257915593455543e-01
-3.203977899582174382e-01,-3.728345623459089486e-01
-3.757322794615867156e-01,-3.175000690686000659e-01
1.019634000467899981e-01,-6.933345262303236556e-01
1.159237015124815473e-01,-6.694703871516703986e-01
-3.851002599857947795e-01,-1.951081698415656485e-01
-2.622682152752286999e-02,-4.878851358613113254e-01
-7.238259064334703896e-02,-4.800191228131757137e-01
1.000244543528417962e-01,-6.925453034301940480e-01
-6.746494851401589887e-01,1.381902380021021726e-01
-3.948666266424324944e-01,-1.347563346780996096e-01
4.381428503165274435e-02,-5.391240615704581129e-01
-5.127251342261361922e-01,-6.755241451172011580e-03
4.367697724402430648e-02,-6.311552794554523560e-01
-6.914734037061465166e-01,1.420996678594373952e-01
1.463638273931633371e-01,-6.570799913316486274e-01
6.281987473489875073e-02,-6.250748186371231085e-01
-2.665589104335942539e-01,-2.552126342799179159e-01
2.023551898874786925e-02,-5.898237688200202999e-01
-1.772884917953646555e-01,-3.723596156282000802e-01
-3.393766035045488461e-01,-2.245185612368622574e-01
5.511732255229057076e-02,-6.213879538346134268e-01
1.299539653643353443e-01,-6.935637360295064946e-01
-1.775455282859131345e-02,-5.487427673391199745e-01
1.340497391517421755e-01,-6.402631844617454604e-01
-1.669957082525423964e-01,-4.077597387308012911e-01
-5.202643794700471114e-01,-1.475397146026580231e-02
-6.889783863293733046e-02,-4.551044948863628425e-01
-6.862822086323908666e-01,1.898331727376918465e-01
-7.228717418021672891e-01,1.376113105651874946e-01
-4.882166632063708600e-01,-5.987033540722314084e-02
1.562941619806506033e-01,-6.631747400643821511e-01
-3.916707946129305284e-03,-5.038321127050218173e-01
-6.118933075424906054e-01,1.328590292825940766e-01
-9.988277453666194461e-02,-3.238940121729594335e-01
1.029903779432567723e-01,-5.151811512231079249e-01
-6.427889846665205686e-01,1.803166140806776729e-01
-1.093102581673598972e-01,-3.150182295404189703e-01
-1.768135047987406949e-01,-2.989933183780562054e-01
4.817052366358554050e-02,-4.987887034970232003e-01
-9.845350501762883955e-02,-3.275666420036104087e-01
3.231780617429375058e-02,-4.508423887015063358e-01
3.034361218106212954e-02,-5.137330453417967568e-01
1.385255207241196107e-01,-5.641438327172172418e-01
-4.091232659715340891e-02,-3.586325987153480277e-01
-4.988421470971473592e-01,1.057831594712466128e-02
1.819495630359232452e-01,-6.290291993443132279e-01
7.865759613783410154e-02,-4.931746282537604609e-01
6.730823925217874204e-02,-5.205416437356666925e-01
-2.244872413214978879e-01,-2.519453561425314403e-01
-2.121601899620360610e-01,-2.031631856808494008e-01
-4.405089053650091957e-01,-3.597938877879092168e-02
-3.064465079036721162e-01,-9.801444912801804410e-02
-1.985321765988268261e-01,-2.326468012200106905e-01
1.679890985138874360e-01,-5.004932102675896388e-01
9.888400409821410109e-02,-4.827633660494842216e-01
-5.253298328932193284e-01,1.816316154334819410e-01
-1.837409587310098180e-01,-1.477763321195421087e-01
-3.737816290737489000e-02,-3.120679136363274098e-01
2.154505495503140633e-01,-5.209119948463860617e-01
4.412179776240138240e-02,-4.085324924088675203e-01
-2.304011334083252427e-01,-6.899667453442082099e-02
-3.006652710298923781e-01,-5.627626078896996731e-02
1.213968157853209662e-01,-4.463350494008326286e-01
-4.378959766320955627e-02,-2.914305264523178174e-01
-6.953972166834920809e-02,-2.301617718991401107e-01
2.034115701659119646e-01,-4.085837975130067745e-01
2.478539209176397473e-02,-2.892575677386244326e-01
2.261975842250186775e-01,-4.508624554389621952e-01
2.447843501579632375e-01,-5.310311744941036416e-01
2.228888731741586748e-01,-4.714305272268670133e-01
-4.231577717755785617e-03,-2.026885842626723888e-01
-4.667519271659155700e-01,2.668543627509411542e-01
-1.238400290032621864e-01,-1.297108270653569706e-01
2.403496833978362446e-01,-5.282633831557681514e-01
-4.150477679236413975e-01,2.066027639529705029e-01
-1.829816090421336194e-01,-2.098237080959591827e-02
2.568143185703084530e-01,-5.224713989597339348e-01
-5.521759041272056301e-04,-2.750141522625329515e-01
1.098066293668953641e-01,-3.275556259322650599e-01
-1.064505662068599423e-01,-1.712959829846713578e-01
2.519540690886952761e-01,-5.243761857868209919e-01
-1.801178793276820289e-01,1.700512922936731064e-02
7.631048801222006794e-02,-1.820509091527455769e-01
-1.601993560724023213e-01,5.358059481375621047e-02
